HitTime,HitLocalTime,HitX,HitY,Arc,OriginX,OriginY,Made,HitBackboard,TimeInSeconds,ShotDistance,ShotAngle,ClusterID
1718170000428,2024-06-12 08:26:40,-21.0,-32.0,37.5,-237,6762,1,0,30400,6797.432750678744,-88.17902249968334,22
1718170004253,2024-06-12 08:26:44,61.0,220.0,37.7,1811,6348,0,0,30404,6372.980778254396,74.06201367479837,22
1718170007752,2024-06-12 08:26:47,120.0,-148.0,37.1,1654,6495,0,0,30407,6817.815265904467,76.99719458737134,22
1718170011583,2024-06-12 08:26:51,-116.0,-5.0,36.7,1502,6595,1,0,30411,6795.434055305077,76.22551000328369,22
1718170015744,2024-06-12 08:26:55,75.0,-82.0,40.4,3315,5914,1,0,30415,6815.395513101203,61.61497574755232,22
1718170019441,2024-06-12 08:26:59,-34.0,-117.0,37.0,3199,5810,1,0,30419,6751.41599962556,61.38886303892858,22
1718170023499,2024-06-12 08:27:03,71.0,197.0,36.8,3511,5524,0,0,30423,6341.177256629876,57.14696624022706,22
1718170027611,2024-06-12 08:27:07,26.0,-206.0,38.1,5295,4107,0,0,30427,6809.135774824878,39.302431859685356,22
1718170031313,2024-06-12 08:27:11,-107.0,-76.0,37.4,5228,4112,1,0,30431,6782.445650353566,38.13207979693519,22
1718170035150,2024-06-12 08:27:15,-132.0,-97.0,36.7,5248,4192,0,0,30435,6880.401223765952,38.56226922848006,22
1718170039361,2024-06-12 08:27:19,115.0,-204.0,40.8,6662,1819,0,0,30439,6852.425701895643,17.17096527602868,22
1718170043492,2024-06-12 08:27:23,-145.0,-167.0,39.8,6242,1966,0,0,30443,6733.755118802584,18.467237227231834,22
1718170047747,2024-06-12 08:27:27,-65.0,-24.0,39.9,6396,2002,1,0,30447,6771.203511931982,17.410055414357487,22
1718170054885,2024-06-12 08:27:34,40.0,89.0,39.5,5433,4093,1,0,30454,6716.879111611284,36.59181466797699,22
1718170059634,2024-06-12 08:27:39,62.0,-5.0,37.5,5340,4172,1,0,30459,6730.870151770869,38.35803040640758,22
1718170099011,2024-06-12 08:28:19,-14.0,31.0,40.3,-6450,1354,1,0,30499,6570.572653886417,-11.616049745526167,22
1718170102663,2024-06-12 08:28:22,-10.0,-85.0,40.7,-6460,1398,1,0,30502,6618.292000206699,-12.94854606100561,22
1718170106461,2024-06-12 08:28:26,91.0,-31.0,42.3,-6529,1089,1,0,30506,6714.074768722791,-9.602615217347495,22
1718170110296,2024-06-12 08:28:30,-76.0,28.0,39.8,-6168,2685,1,0,30510,6646.210423993511,-23.56421899475127,22
1718170114164,2024-06-12 08:28:34,27.0,-149.0,41.1,-6028,2483,1,0,30514,6602.306339454418,-23.493721391075617,22
1718170117773,2024-06-12 08:28:37,-57.0,67.0,41.4,-6173,2575,1,0,30517,6610.258693878781,-22.29715787678718,22
1718170122025,2024-06-12 08:28:42,16.0,-22.0,39.9,-4410,5031,1,0,30522,6717.312334557624,-48.7843862415635,22
1718170125113,2024-06-12 08:28:45,-75.0,-34.0,41.3,-4540,5134,1,0,30525,6829.674150353002,-49.173949376374345,22
1718170128745,2024-06-12 08:28:48,140.0,-97.0,40.2,-4529,4716,0,0,30528,6705.559633617466,-45.870065180980276,22
1718170132938,2024-06-12 08:28:52,-55.0,-10.0,39.0,-2236,6298,1,0,30532,6674.400722162252,-70.927100370796,22
1718170136462,2024-06-12 08:28:56,143.0,51.0,39.1,-2295,6282,0,0,30536,6690.979375248439,-68.63111128726617,22
1718170140344,2024-06-12 08:29:00,-29.0,6.0,40.2,-2274,5942,1,0,30540,6346.3470595296,-69.28334146735737,22
1718170144442,2024-06-12 08:29:04,58.0,65.0,38.7,-244,6689,1,0,30544,6630.880786139953,-87.3895906730525,22
1718170148121,2024-06-12 08:29:08,62.0,-226.0,39.0,-300,6710,0,0,30548,6945.440230827705,-87.01236009769919,22
1718170151904,2024-06-12 08:29:11,-53.0,214.0,37.7,-486,6573,0,0,30551,6373.724970533322,-86.10460202411716,22
1718170155979,2024-06-12 08:29:15,110.0,-11.0,38.6,1587,6365,1,0,30555,6544.83804230479,76.95748308405526,22
1718170159617,2024-06-12 08:29:19,0.0,41.0,35.3,1588,6330,1,0,30559,6486.390752953448,75.82878691524296,22
1718170163312,2024-06-12 08:29:23,89.0,149.0,34.8,1343,6313,1,0,30563,6290.263269530139,78.500713827741,22
1718170167359,2024-06-12 08:29:27,49.0,-24.0,34.5,3350,5765,1,0,30567,6664.016956761139,60.30737348031572,22
1718170170944,2024-06-12 08:29:30,41.0,22.0,37.0,3214,5616,1,0,30570,6431.233551971192,60.43744795489441,22
1718170174884,2024-06-12 08:29:34,45.0,157.0,38.5,3216,5411,0,0,30574,6136.754598319864,58.88733209948056,22
1718170179188,2024-06-12 08:29:39,-10.0,96.0,40.3,5300,4222,1,0,30579,6724.5799868839395,37.84808141937222,22
1718170182677,2024-06-12 08:29:42,352.0,113.0,38.3,5343,4350,0,0,30582,6546.926759938589,40.32886195400934,22
1718170186456,2024-06-12 08:29:46,342.0,119.0,37.7,5425,4244,0,0,30586,6546.183162729256,39.060318571716294,22
1718170190636,2024-06-12 08:29:50,27.0,14.0,39.1,6567,1568,1,0,30590,6722.091638768397,13.366438066706053,22
1718170194065,2024-06-12 08:29:54,155.0,-36.0,38.7,6517,1760,0,0,30594,6610.6474720710985,15.764434891740848,22
1718170197778,2024-06-12 08:29:57,-35.0,78.0,39.9,6444,1897,1,0,30597,6729.502359015858,15.682256553852227,22
1718170226750,2024-06-12 08:30:26,-12.0,-75.0,41.8,-6291,1596,1,0,30626,6497.544305351061,-14.902448074585731,22
1718170230441,2024-06-12 08:30:30,91.0,-50.0,38.5,-6330,1500,1,0,30630,6605.432688325573,-13.571306648486306,22
1718170234492,2024-06-12 08:30:34,-13.0,-90.0,42.6,-6335,1587,1,0,30634,6540.643164093268,-14.856368089942734,22
1718170238824,2024-06-12 08:30:38,-28.0,-219.0,41.0,-6099,2796,0,0,30638,6778.4412662499335,-26.41006528076386,22
1718170242619,2024-06-12 08:30:42,-137.0,110.0,44.9,-6166,2685,0,0,30642,6555.872634516323,-23.127441328744606,22
1718170246390,2024-06-12 08:30:46,-40.0,-58.0,41.2,-6053,2471,1,0,30646,6523.1901704610755,-22.81107313435707,22
1718170250496,2024-06-12 08:30:50,89.0,-103.0,38.4,-4303,4917,1,0,30650,6670.0872558010815,-48.81730713596317,22
1718170254167,2024-06-12 08:30:54,110.0,4.0,41.4,-4111,5339,1,0,30654,6802.871893546137,-51.64929841860625,22
1718170257802,2024-06-12 08:30:57,29.0,27.0,39.6,-4132,5197,1,0,30657,6636.476550097951,-51.17165143947095,22
1718170261866,2024-06-12 08:31:01,-5.0,37.0,37.8,-1989,6220,1,0,30661,6493.515611746845,-72.20961196831728,22
1718170265248,2024-06-12 08:31:05,65.0,-47.0,38.4,-2209,6219,1,0,30665,6665.87068581442,-70.05361118058755,22
1718170268986,2024-06-12 08:31:08,-22.0,122.0,39.9,-2231,6090,0,0,30668,6363.702145763895,-69.68843327399685,22
1718170272962,2024-06-12 08:31:12,79.0,115.0,36.8,-119,6624,0,0,30672,6512.010826158077,-88.25763295621745,22
1718170276834,2024-06-12 08:31:16,112.0,-70.0,36.8,-262,6533,1,0,30676,6613.58337060931,-86.7581781275855,22
1718170280585,2024-06-12 08:31:20,54.0,-138.0,34.8,-252,6502,1,0,30680,6647.047163966869,-87.36142881425593,22
1718170284635,2024-06-12 08:31:24,-16.0,-118.0,36.6,1794,6367,1,0,30684,6732.854149615897,74.40528285497828,22
1718170288311,2024-06-12 08:31:28,172.0,33.0,37.5,1487,6512,0,0,30688,6611.101723616118,78.52689992100242,22
1718170292097,2024-06-12 08:31:32,78.0,-116.0,36.0,1485,6342,1,0,30692,6609.4941561363075,77.70907710316658,22
1718170296589,2024-06-12 08:31:36,0.0,-61.0,35.6,3492,5693,1,0,30696,6730.719129483862,58.747182975293825,22
1718170300302,2024-06-12 08:31:40,101.0,180.0,37.7,3376,5430,0,0,30700,6187.739894339451,58.04369239405909,22
1718170303938,2024-06-12 08:31:43,-4.0,9.0,37.0,3525,5643,0,0,30703,6647.991952462036,57.93797605379734,22
1718170308083,2024-06-12 08:31:48,-229.0,-192.0,37.6,5209,4076,0,0,30708,6912.8625040572015,38.12650249665239,22
1718170311543,2024-06-12 08:31:51,119.0,-129.0,37.0,5331,4267,0,0,30711,6818.339973923272,40.14556308909238,22
1718170315365,2024-06-12 08:31:55,73.0,8.0,38.5,5213,4285,1,0,30715,6686.727824579074,39.76388149461533,22
1718170320901,2024-06-12 08:32:00,217.0,72.0,38.4,6509,2129,0,0,30720,6619.706413429526,18.103763034506613,22
1718170324633,2024-06-12 08:32:04,-53.0,-81.0,39.6,6270,2249,1,0,30724,6738.63702836115,20.228638642252747,22
1718170329631,2024-06-12 08:32:09,-6.0,-100.0,39.7,6454,2196,1,0,30729,6855.889147295193,19.566126504834756,22
1718170337808,2024-06-12 08:32:17,-102.0,23.0,38.1,5169,4921,0,0,30737,7195.404436166184,42.89932648777159,22
1718170344637,2024-06-12 08:32:24,-90.0,84.0,38.6,3485,5607,0,0,30744,6579.069387078996,57.08529494680381,22
1718170450735,2024-06-12 08:34:10,60.0,4.0,40.7,-6322,1398,1,0,30850,6532.469670805981,-12.32141513147297,23
1718170455407,2024-06-12 08:34:15,53.0,111.0,43.2,-6348,1491,0,0,30855,6548.068493838469,-12.166259121970535,23
1718170459688,2024-06-12 08:34:19,23.0,-73.0,43.0,-6561,1336,1,0,30859,6733.077825185151,-12.079304339740224,23
1718170464224,2024-06-12 08:34:24,-32.0,-50.0,40.8,-6416,1323,1,0,30864,6529.975880506758,-12.13765459898127,23
1718170468568,2024-06-12 08:34:28,37.0,-4.0,42.0,-6558,1495,1,0,30868,6763.2112195317395,-12.805392567488916,23
1718170473244,2024-06-12 08:34:33,2.0,-24.0,43.5,-6318,1321,1,0,30873,6461.53426052977,-12.014246387563636,23
1718170477676,2024-06-12 08:34:37,24.0,-152.0,43.4,-6538,1516,1,0,30877,6770.677071017344,-14.262010165431919,23
1718170482322,2024-06-12 08:34:42,-27.0,-112.0,45.3,-6424,1361,1,0,30882,6564.399287063517,-12.967139941550283,23
1718170487159,2024-06-12 08:34:47,-185.0,-106.0,43.4,-6259,1314,0,0,30887,6237.778130071636,-13.158472002664507,23
1718170492235,2024-06-12 08:34:52,16.0,77.0,42.0,-6289,1361,1,0,30892,6434.413803914075,-11.510761138717182,23
1718170497360,2024-06-12 08:34:57,150.0,-55.0,41.3,-6107,2846,0,0,30897,6896.799982600626,-24.874359466653274,23
1718170501412,2024-06-12 08:35:01,-116.0,-30.0,42.1,-6170,2628,1,0,30901,6611.7985450254,-23.703807124374936,23
1718170505744,2024-06-12 08:35:05,282.0,-78.0,40.6,-6153,2704,0,0,30905,7010.616877279774,-23.379949813885965,23
1718170510356,2024-06-12 08:35:10,70.0,-171.0,38.8,-5813,2692,0,0,30910,6542.664441953293,-25.950170320683267,23
1718170514751,2024-06-12 08:35:14,-43.0,0.0,41.4,-6121,2747,1,0,30914,6669.93950497304,-24.32096451288418,23
1718170519520,2024-06-12 08:35:19,-161.0,-2.0,43.7,-6123,2774,0,0,30919,6576.596384148871,-24.967419814786034,23
1718170522012,2024-06-12 08:35:22,507.0,330.0,45.3,-3501,3289,0,0,30922,4981.941890468013,-36.43746751926554,23
1718170524769,2024-06-12 08:35:24,-75.0,-95.0,42.6,-6073,2648,1,0,30924,6595.456997054866,-24.575523540802276,23
1718170529134,2024-06-12 08:35:29,-162.0,41.0,40.5,-6156,2616,0,0,30929,6523.699947115901,-23.248179264405962,23
1718170533821,2024-06-12 08:35:33,25.0,0.0,39.9,-6060,2639,1,0,30933,6632.612305871647,-23.44586645569625,23
1718170538422,2024-06-12 08:35:38,-95.0,38.0,40.9,-6229,2523,1,0,30938,6618.246066746083,-22.053805086726907,23
1718170543412,2024-06-12 08:35:43,8.0,-51.0,42.6,-4321,5067,1,0,30943,6703.295085254714,-49.774182030062,23
1718170547819,2024-06-12 08:35:47,238.0,-34.0,40.2,-4296,5066,0,0,30947,6824.013188732859,-48.362277064680015,23
1718170552458,2024-06-12 08:35:52,-11.0,108.0,40.9,-4326,5097,1,0,30952,6596.161459515678,-49.143380778549236,23
1718170557229,2024-06-12 08:35:57,-5.0,41.0,41.1,-4559,5003,1,0,30957,6735.010022264258,-47.455061951796495,23
1718170561718,2024-06-12 08:36:01,16.0,9.0,41.6,-4394,5065,1,0,30961,6709.04136222158,-48.90405383019675,23
1718170566454,2024-06-12 08:36:06,-89.0,-131.0,39.6,-4375,4982,1,0,30966,6671.773752159166,-50.028396081884146,23
1718170571358,2024-06-12 08:36:11,164.0,4.0,38.7,-4482,4964,0,0,30971,6796.095643823739,-46.87221227648421,23
1718170575937,2024-06-12 08:36:15,-59.0,-12.0,41.3,-4362,5114,1,0,30975,6692.659038080455,-49.98835747037401,23
1718170580531,2024-06-12 08:36:20,-40.0,14.0,39.5,-4395,5154,1,0,30980,6736.885407961159,-49.726185313726255,23
1718170585014,2024-06-12 08:36:25,-160.0,-38.0,40.7,-4435,5070,0,0,30985,6660.877494744968,-50.073280062919956,23
1718170589699,2024-06-12 08:36:29,-32.0,185.0,38.3,-2729,5619,0,0,30989,6066.478797457385,-63.603900134230685,23
1718170594356,2024-06-12 08:36:34,117.0,10.0,36.6,-2695,6006,0,0,30994,6622.639956996001,-64.87439394219753,23
1718170599286,2024-06-12 08:36:39,83.0,192.0,37.2,-2647,5878,0,0,30999,6307.415952670317,-64.35309786314772,23
1718170604459,2024-06-12 08:36:44,45.0,-10.0,40.4,-2867,6095,1,0,31004,6763.9314751112015,-64.49950783060268,23
1718170608740,2024-06-12 08:36:48,-177.0,20.0,39.0,-2723,5904,0,0,31008,6411.206750682745,-66.6019206247136,23
1718170613248,2024-06-12 08:36:53,-125.0,-49.0,39.3,-2684,6043,1,0,31013,6607.642923161027,-67.21471620145883,23
1718170617862,2024-06-12 08:36:57,-85.0,119.0,39.7,-2700,6019,0,0,31017,6453.543600224609,-66.09610486384308,23
1718170622283,2024-06-12 08:37:02,16.0,-92.0,37.4,-2710,6069,1,0,31022,6737.135667329255,-66.13249587874712,23
1718170626811,2024-06-12 08:37:06,75.0,85.0,38.2,-2539,6189,0,0,31026,6640.166564175932,-66.81727147750647,23
1718170631608,2024-06-12 08:37:11,-63.0,194.0,38.5,-2440,6296,0,0,31031,6548.628329658051,-68.71687701368673,23
1718170636302,2024-06-12 08:37:16,85.0,178.0,38.0,-558,6561,0,0,31036,6415.304981058967,-84.24763897268458,23
1718170640731,2024-06-12 08:37:20,-24.0,-47.0,36.3,-382,6486,1,0,31040,6542.801617044491,-86.86340207127216,23
1718170645386,2024-06-12 08:37:25,-52.0,98.0,40.6,-364,6807,1,0,31045,6716.250814256418,-87.3373955922832,23
1718170650248,2024-06-12 08:37:30,-45.0,47.0,36.5,-301,6477,1,0,31050,6435.094094106162,-87.72006579158814,23
1718170654728,2024-06-12 08:37:34,-165.0,121.0,38.7,-509,6646,0,0,31054,6534.06160056668,-86.98214284779023,23
1718170659293,2024-06-12 08:37:39,-54.0,-42.0,36.0,-433,6790,1,0,31059,6842.50429302021,-86.82481466789366,23
1718170664041,2024-06-12 08:37:44,70.0,22.0,36.3,-254,6375,1,0,31064,6361.256558259539,-87.08047173184809,23
1718170668443,2024-06-12 08:37:48,30.0,27.0,36.5,-488,6715,1,0,31068,6708.030113229964,-85.57116035108729,23
1718170672930,2024-06-12 08:37:52,-77.0,22.0,37.0,-357,6632,1,0,31072,6615.9277505123955,-87.57439743236024,23
1718170677534,2024-06-12 08:37:57,-44.0,-118.0,38.5,-276,6373,1,0,31077,6495.144725100435,-87.9530172782438,23
1718170682770,2024-06-12 08:38:02,-132.0,98.0,40.4,1180,6503,0,0,31082,6537.994264298493,78.42367337441422,23
1718170687123,2024-06-12 08:38:07,31.0,-73.0,37.4,1193,6614,1,0,31087,6787.209514962685,80.14214834310353,23
1718170691954,2024-06-12 08:38:11,40.0,-82.0,37.4,1208,6571,1,0,31091,6754.748922054764,80.04263092498509,23
1718170696471,2024-06-12 08:38:16,5.0,-217.0,35.7,1208,6437,0,0,31096,6761.872891440655,79.75199456369076,23
1718170700663,2024-06-12 08:38:20,-10.0,-9.0,38.9,1031,6588,1,0,31100,6678.629350398179,81.0327253798116,23
1718170702775,2024-06-12 08:38:22,-342.0,347.0,40.6,-815,3340,0,1,31102,3030.144881024668,-81.01950929710262,23
1718170705420,2024-06-12 08:38:25,63.0,142.0,36.3,1199,6338,0,0,31105,6299.278688865893,79.61054575111608,23
1718170710156,2024-06-12 08:38:30,30.0,-54.0,36.4,1245,6378,1,0,31110,6545.75045353854,79.30291586204008,23
1718170714983,2024-06-12 08:38:34,-4.0,64.0,37.2,1261,6205,1,0,31114,6269.936682295923,78.36031128487022,23
1718170719435,2024-06-12 08:38:39,72.0,131.0,35.2,1284,6380,0,0,31119,6365.449316426924,79.02370217901824,23
1718170724329,2024-06-12 08:38:44,-48.0,209.0,34.8,1193,6096,0,0,31124,6016.381803044085,78.0961372459622,23
1718170729276,2024-06-12 08:38:49,-104.0,-60.0,36.6,2902,6178,1,0,31129,6924.4985378004085,64.27127013358353,23
1718170733963,2024-06-12 08:38:53,143.0,110.0,37.3,3087,5890,0,0,31133,6486.565809424892,63.00831962923867,23
1718170738549,2024-06-12 08:38:58,-53.0,90.0,37.2,2953,5922,1,0,31138,6561.117282902356,62.73196840018643,23
1718170742940,2024-06-12 08:39:02,37.0,-27.0,40.1,3188,5905,1,0,31142,6716.950572990693,62.023350487351735,23
1718170747235,2024-06-12 08:39:07,128.0,84.0,39.2,3222,5538,0,0,31147,6270.482597057423,60.4341886814514,23
1718170751722,2024-06-12 08:39:11,145.0,38.0,38.3,3119,5920,0,0,31151,6591.100059929298,63.17836745710646,23
1718170756266,2024-06-12 08:39:16,-86.0,-16.0,39.5,3126,5857,1,0,31156,6693.957947283506,61.32532810131502,23
1718170760974,2024-06-12 08:39:20,157.0,-181.0,36.7,3224,5845,0,0,31160,6761.594856245086,63.025673147310684,23
1718170765555,2024-06-12 08:39:25,78.0,-75.0,36.7,3110,5728,1,0,31165,6547.353129318748,62.41345585871571,23
1718170770258,2024-06-12 08:39:30,-84.0,18.0,38.5,3347,5807,1,0,31170,6729.359702081618,59.34580529740036,23
1718170774729,2024-06-12 08:39:34,-28.0,-113.0,38.9,5301,4251,1,0,31174,6887.868828600033,39.31457381035892,23
1718170779449,2024-06-12 08:39:39,19.0,-19.0,38.2,5098,4300,1,0,31179,6667.083470303938,40.376650330063796,23
1718170784322,2024-06-12 08:39:44,172.0,22.0,39.0,5258,4480,0,0,31184,6763.221126061161,41.235335929461655,23
1718170788854,2024-06-12 08:39:48,117.0,-20.0,38.1,5174,4437,1,0,31188,6740.778738395142,41.39142306808753,23
1718170793653,2024-06-12 08:39:53,18.0,129.0,38.7,4966,4470,0,0,31193,6582.323677851158,41.26125935669762,23
1718170798454,2024-06-12 08:39:58,201.0,-115.0,42.6,5300,4384,0,0,31198,6800.058970332537,41.42292233483204,23
1718170803205,2024-06-12 08:40:03,-75.0,-157.0,38.2,5151,4279,0,0,31203,6854.864841847722,40.325688096842924,23
1718170807864,2024-06-12 08:40:07,109.0,100.0,37.5,5125,4237,0,0,31207,6501.92471503631,39.51447434496063,23
1718170812362,2024-06-12 08:40:12,-71.0,-127.0,36.4,5098,4355,1,0,31212,6841.5557441272085,40.928306244794555,23
1718170817063,2024-06-12 08:40:17,-53.0,-179.0,37.8,5202,4324,0,0,31217,6920.407068951941,40.59321254836016,23
1718170821579,2024-06-12 08:40:21,85.0,34.0,40.6,6319,2393,1,0,31221,6665.405989135245,20.72707989245825,23
1718170825907,2024-06-12 08:40:25,-126.0,-147.0,37.1,6085,2276,0,0,31225,6666.892079522511,21.31146838220323,23
1718170830260,2024-06-12 08:40:30,126.0,138.0,36.6,6274,2379,0,0,31230,6543.698113452362,20.027242336640853,23
1718170832874,2024-06-12 08:40:32,-506.0,-212.0,41.9,4001,2128,0,0,31232,5078.25255378265,27.437994886818586,23
1718170835226,2024-06-12 08:40:35,6.0,26.0,41.2,6343,2352,1,0,31235,6750.395914314952,20.155694570155077,23
1718170839476,2024-06-12 08:40:39,229.0,-31.0,39.1,6630,2252,0,0,31239,6795.946586017286,19.629437808854647,23
1718170844050,2024-06-12 08:40:44,-43.0,19.0,38.1,6043,2384,1,0,31244,6529.366048859568,21.23596608376451,23
1718170848732,2024-06-12 08:40:48,31.0,114.0,40.5,6310,2305,0,0,31248,6650.287362212252,19.235969447667003,23
1718170853191,2024-06-12 08:40:53,-78.0,-145.0,41.6,6291,2255,1,0,31253,6806.185495562107,20.647675824755282,23
1718170857609,2024-06-12 08:40:57,-75.0,-81.0,39.2,6156,2109,1,0,31257,6604.6544951269025,19.364966702753748,23
1718170862353,2024-06-12 08:41:02,170.0,202.0,40.5,6681,2253,0,0,31262,6826.398904253984,17.484707515210403,23
1718170918943,2024-06-12 08:41:58,73.0,-135.0,30.9,-2541,3558,0,0,31318,4524.515996214402,-54.70816215200884,23
1718170942254,2024-06-12 08:42:22,-68.0,-40.0,37.6,256,4181,1,0,31342,4233.416705215776,85.61063685583201,23
1718170948481,2024-06-12 08:42:28,-33.0,41.0,32.5,235,4345,1,0,31348,4312.335793975232,86.43692623450102,23
1718170954872,2024-06-12 08:42:34,57.0,138.0,35.6,107,4213,1,0,31354,4075.3067369217742,89.29701957726442,23
1718170961607,2024-06-12 08:42:41,21.0,-79.0,33.6,232,4201,1,0,31361,4285.197895080226,87.17765660990638,23
1718170967650,2024-06-12 08:42:47,-48.0,-196.0,32.4,250,4321,0,0,31367,4526.819302777613,86.22549581224926,23
1718170973702,2024-06-12 08:42:53,-45.0,105.0,34.2,251,4248,1,0,31373,4153.560520806215,85.9134004113609,23
1718170981816,2024-06-12 08:43:01,-38.0,60.0,39.8,317,4335,1,0,31381,4289.7144427106105,85.25299632434572,23
1718170988339,2024-06-12 08:43:08,-122.0,-27.0,39.8,155,4487,1,0,31388,4522.491017127619,86.48846820588751,23
1718170994779,2024-06-12 08:43:14,-23.0,-27.0,35.5,246,4455,1,0,31394,4490.065144293566,86.56535062472182,23
1718171001593,2024-06-12 08:43:21,-44.0,188.0,35.6,222,4397,1,0,31401,4217.396945984573,86.383835700386,23
1718171008386,2024-06-12 08:43:28,11.0,-166.0,34.8,207,4396,1,0,31408,4566.208492830786,87.5398792788871,23
1718171014847,2024-06-12 08:43:34,-9.0,162.0,38.9,195,4339,1,0,31414,4181.978598701816,87.20395998366206,23
1718171021519,2024-06-12 08:43:41,19.0,85.0,35.2,253,4255,1,0,31421,4176.560307238482,86.78820953150296,23
1718171028032,2024-06-12 08:43:48,24.0,65.0,34.9,296,4291,1,0,31428,4234.7443842574485,86.31732488836008,23
1718171035021,2024-06-12 08:43:55,51.0,0.0,33.5,252,4280,1,0,31435,4284.717143523012,87.31121579318412,23
1718171041784,2024-06-12 08:44:01,-32.0,40.0,36.0,219,4217,1,0,31441,4184.53462167539,86.56117591509432,23
1718171048343,2024-06-12 08:44:08,50.0,142.0,38.0,282,4324,1,0,31448,4188.430254880699,86.82472270468885,23
1718171055400,2024-06-12 08:44:15,-64.0,78.0,32.1,100,4310,1,0,31455,4235.176501634849,87.7807636218481,23
1718171062253,2024-06-12 08:44:22,7.0,-7.0,31.6,219,4373,1,0,31462,4385.127592214393,87.22894222452666,23
1718171068984,2024-06-12 08:44:28,-53.0,154.0,33.3,257,4381,0,0,31468,4238.352156204107,85.80554756749258,23
1718171075877,2024-06-12 08:44:35,19.0,88.0,35.9,256,4452,1,0,31475,4370.430756801897,86.89143596419088,23
1718171082897,2024-06-12 08:44:42,-4.0,32.0,38.1,110,4317,1,0,31482,4286.516184502282,88.47603769491198,23
